"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","matricula"
"540012400","0633","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","OBERA","CAMPO RAMON","Estatal","Rural","Común - Primaria de 7 años ","224"
"540012500","0468","ESC. Nº 468: ""JUANA MANSO""","ELDORADO","ELDORADO","Estatal","Urbano","Común - Primaria de 7 años ","616"
"540012600","0014","ESC. Nº 14","LIBERTADOR GENERAL SAN MARTIN","CAPIOVI","Estatal","Urbano","Común - Primaria de 7 años ","207"
"540012800","0280","ESC. Nº 280","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","106"
"540012900","0764","ESC. Nº 764","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","60"
"540013000","0744","ESC. Nº 744:  NUESTRA SRA. DE ITATI","ELDORADO","ELDORADO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","68"
"540013400","0690","ESC. Nº 690: ""HEROES DE MALVINAS""","IGUAZU","PUERTO ESPERANZA","Estatal","Urbano","Común - Primaria de 7 años ","76"
"540013500","0439","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","IGUAZU","PUERTO ESPERANZA","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","140"
"540013600","0414","ESC. Nº 414: ""JUAN DE AYOLAS""","IGUAZU","PUERTO ESPERANZA","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","112"
"540013900","1596","ESC. DE COMERCIO Nº 04","IGUAZU","COLONIA WANDA","Estatal","Urbano","Adultos - Secundaria Completa","235"
"540014000","0904","INST. ADVENTISTA ""WANDA""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Jardín de infantes ","64"
"540014000","0904","INST. ADVENTISTA ""WANDA""","IGUAZU","COLONIA WANDA","Privado","Urbano","Común - Primaria de 7 años ","220"
"540014100","0909","INST. ""ESTUDIOS SUP. DE LAS MISIONES""","IGUAZU","PUERTO IGUAZU","Privado","Urbano","Común - SNU ","93"
"540014500","0076","ESC. Nº 76: ""MARINA ARGENTINA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","120"
"540014600","0521","ESC. Nº 521: ""JOSE GERVASIO ARTIGAS""","CAPITAL","GARUPA","Estatal","Urbano","Común - Primaria de 7 años ","582"
"540014900","0422","ESC. Nº 422: ""PROV. DE SANTA CRUZ""","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","58"
"540014901","0422","Aula Sat. Nº 01: ""ESC. Nº 422"" (Ex 	ESC. Nº 493: ""TIERRA DEL FUEGO"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Jardín de infantes ","10"
"540014901","0422","Aula Sat. Nº 01: ""ESC. Nº 422"" (Ex 	ESC. Nº 493: ""TIERRA DEL FUEGO"")","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","24"
"540015000","0407","ESC. Nº 407: ""FLORENTINO AMEGHINO""","CAINGUAS","SALTO ENCANTADO","Estatal","Rural Disperso","Común - Primaria de 7 años ","99"
"540015100","0580","ESC. Nº 580","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Estatal","Rural Disperso","Común - Primaria de 7 años ","48"
"540015200","0425","ESC. Nº 425: ""SALTO ENCANTADO""","CAINGUAS","SALTO ENCANTADO","Estatal","Rural Disperso","Común - Primaria de 7 años ","51"
"540015400","0415","ESC. Nº 415: ""BARTOLOME MITRE""","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","59"
"540015500","0495","ESC. Nº 495: ""PROVINCIA DE NEUQUEN""","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Disperso","Común - Primaria de 7 años ","121"
"540015600","0123","ESC. Nº 123: ""MISIONES LA HERMOSA""","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Aglomerado","Común - Jardín de infantes ","6"
"540015600","0123","ESC. Nº 123: ""MISIONES LA HERMOSA""","CAINGUAS","ARISTOBULO DEL VALLE","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","29"
"540015700","0203","INST. ""MOV. RURAL CRISTIANO""","CAINGUAS","DOS DE MAYO","Privado","Rural Disperso","Común - Jardín de infantes ","16"
"540015700","0203","INST. ""MOV. RURAL CRISTIANO""","CAINGUAS","DOS DE MAYO","Privado","Rural Disperso","Común - Primaria de 7 años ","66"
"540015800","0558","ESC. Nº 558: ""CLUBES ARG. DE SERVICIOS""","CAINGUAS","DOS DE MAYO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","229"
"540015900","0532","ESC. Nº 532: ""PROV. DE SAN JUAN""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","42"
"540016000","0734","ESC. Nº 734: ""MARIA EVA DUARTE DE PERON""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","92"
"540016100","0022","ESC. Nº 22","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","78"
"540016200","0383","ESC. Nº 383","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","47"
"540016300","0751","ESC. Nº 751: ""FRANCO LEARCO GUERRA""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","54"
"540016301","0751","Aula Sat. Nº 01: ""ESC. Nº 751""","CAINGUAS","DOS DE MAYO","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","19"
"540016400","0595","ESC. Nº 595: ""MAYOR CARLOS E. KRAUSE""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","105"
"540016500","0080","ESC. Nº 80","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Jardín de infantes ","19"
"540016500","0080","ESC. Nº 80","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","68"
"540016600","0410","ESC. Nº 410: ""ANTONIO L. BERUTI""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","236"
"540016601","0410","Aula Sat. Nº 01: ""ESC. Nº 410""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","13"
"540016800","0270","ESC. Nº 270: ""PRIMEROS COLONOS""","CAINGUAS","DOS DE MAYO","Estatal","Urbano","Común - Primaria de 7 años ","387"
"540016900","0549","ESC. Nº 549: ""SALTO MISTERIOSO""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","79"
"540017000","0391","ESC. Nº 391","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","65"
"540017001","0391","Aula Sat. Nº 01: ""ESC. Nº 391""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","44"
"540017002","0391","Aula Sat. Nº 02: ""ESC. Nº 391""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","7"
"540017100","0430","ESC. Nº 430: ""JUSTO J. DE URQUIZA""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","49"
"540017101","0430","Aula Sat. Nº 01: ""ESC. Nº 430""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","97"
"540017200","0085","ESC. Nº 85: ""STA. ROSA DE LIMA""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","26"
"540017300","0324","ESC. Nº 324","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","48"
"540017400","0671","ESC. Nº 671","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","44"
"540017600","0405","ESC. Nº 405: ""JUAN JOSE PASO""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Jardín de infantes ","3"
"540017600","0405","ESC. Nº 405: ""JUAN JOSE PASO""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","43"
"540017700","0572","ESC. Nº 572: ""RICARDO FEDERICO SCHMIDT""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Jardín de infantes ","1"
"540017700","0572","ESC. Nº 572: ""RICARDO FEDERICO SCHMIDT""","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","20"
"540017800","1807","B.O.P. Nº 26","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Secundaria Completa req. 7 años ","144"
"540017900","0218","ESC. Nº 218: ""BATALLA DE MBORORE""","25 DE MAYO","COLONIA AURORA","Estatal","Urbano","Común - Primaria de 7 años ","167"
"540018000","0550","ESC. Nº 550","25 DE MAYO","25 DE MAYO","Estatal","Rural","Común - Primaria de 7 años ","150"
"540018001","0550","Aula Sat. Nº 01: ""ESC. Nº 550""","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Común - Primaria de 7 años ","33"
"540018100","0568","ESC. Nº 568","25 DE MAYO","25 DE MAYO","Estatal","Rural","Común - Primaria de 7 años ","22"
"540018200","0131","ESC. Nº 131: ""FRAGATA LIBERTAD""","CANDELARIA","CANDELARIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","46"
"540018201","0131","Aula Sat. Nº 01: ""ESC. Nº 131""","CANDELARIA","BONPLAND","Estatal","Rural Disperso","Común - Primaria de 7 años ","52"
"540018300","0113","ESC. Nº 113: ""MAXIMINO IBARROLA""","CANDELARIA","CANDELARIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","171"
"540018500","0628","ESC. Nº 628","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Disperso","Común - Primaria de 7 años ","19"
"540018501","0628","Aula Sat. Nº 01: ""ESC. Nº 628"" (Ex Aula Sat. ""ESC. Nº 138"")","LEANDRO N. ALEM","CERRO AZUL","Estatal","Rural Disperso","Común - Primaria de 7 años ","20"
"540018600","0077","ESC. Nº 77: ""MARIA N. R. DE DERENDINGER""","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","197"
"540018700","0060","ESC. Nº 60: ""MARIANO R.PEREZ""","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Disperso","Común - Primaria de 7 años ","22"
"540018800","0058","ESC. Nº 58","LEANDRO N. ALEM","OLEGARIO V. ANDRADE","Estatal","Rural Disperso","Común - Primaria de 7 años ","14"
"540018900","0621","ESC. Nº 621 ""BARTOLOME MITRE""","CANDELARIA","CANDELARIA","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","198"
"540019000","0094","ESC. Nº 94: ""JUAN ADRIANO BONETTI""","CANDELARIA","CANDELARIA","Estatal","Rural Disperso","Común - Jardín de infantes ","6"
"540019000","0094","ESC. Nº 94: ""JUAN ADRIANO BONETTI""","CANDELARIA","CANDELARIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","11"
"540019001","0094","Aula Sat. Nº 01: ""ESC. Nº 94""","CANDELARIA","CANDELARIA","Estatal","Rural Disperso","Común - Jardín de infantes ","4"
"540019001","0094","Aula Sat. Nº 01: ""ESC. Nº 94""","CANDELARIA","CANDELARIA","Estatal","Rural Disperso","Común - Primaria de 7 años ","8"
"540019100","0052","ESC. Nº 52: ""MARCOS SASTRE""","CANDELARIA","CERRO CORA","Estatal","Rural Disperso","Común - Primaria de 7 años ","36"
"540019500","0097","ESC. Nº 97","LEANDRO N. ALEM","CAA YARI","Estatal","Rural Disperso","Común - Primaria de 7 años ","17"
"540019501","0097","Aula Sat. Nº 01: ""ESC. Nº 97"" (Ex. ESC. Nº 911)","LEANDRO N. ALEM","ALMAFUERTE","Estatal","Urbano","Común - Jardín de infantes ","5"
"540019501","0097","Aula Sat. Nº 01: ""ESC. Nº 97"" (Ex. ESC. Nº 911)","LEANDRO N. ALEM","ALMAFUERTE","Estatal","Urbano","Común - Primaria de 7 años ","12"
"540019700","0697","ESC. Nº 697","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","55"
"540019800","0554","ESC. Nº 554: ""ANDRES GUACURARI""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","95"
"540019801","0554","Aula Sat. Nº 01: ""ESC. Nº 554""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Jardín de infantes ","7"
"540019801","0554","Aula Sat. Nº 01: ""ESC. Nº 554""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","6"
"540019900","0713","ESC. Nº 713","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Jardín de infantes ","12"
"540019900","0713","ESC. Nº 713","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","28"
"540020100","0753","ESC. Nº 753","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Jardín de infantes ","2"
"540020100","0753","ESC. Nº 753","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","11"
"540020101","0753","Aula Sat. Nº 01: ""ESC. Nº 753""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Jardín de infantes ","2"
"540020101","0753","Aula Sat. Nº 01: ""ESC. Nº 753""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","16"
"540020102","0753","Aula Sat. Nº 02: ""ESC. Nº 753"" (Ex ESC. Nº 679: ""DE LA SELVA"")","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","5"
"540020102","0753","Aula Sat. Nº 02: ""ESC. Nº 753"" (Ex ESC. Nº 679: ""DE LA SELVA"")","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","18"
"540020103","0753","Aula Sat. Nº 03: ""ESC. Nº 753"" (Ex ESC. Nº 757: ""NUEVO HORIZONTE"")	","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Jardín de infantes ","6"
"540020103","0753","Aula Sat. Nº 03: ""ESC. Nº 753"" (Ex ESC. Nº 757: ""NUEVO HORIZONTE"")	","GENERAL MANUEL BELGRANO","SAN ANTONIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","16"
"540020200","0761","ESC. Nº 761: ""KA'AGUY PORÂ"" (INT. BILINGÜE)","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural Disperso","Común - Primaria de 7 años ","38"
"540020201","0761","Aula Sat. Nº 01: ""ESC. Nº 761""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Rural","Común - Primaria de 7 años ","27"
"540020300","1590","BACH. COMUN Nº 03","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Urbano","Adultos - Secundaria Completa","54"
"540020300","1590","BACH. COMUN Nº 03","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","207"
"540020400","0701","INST. ADVENTISTA ""COMANDANTE ANDRESITO""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Privado","Urbano","Común - Jardín de infantes ","30"
"540020400","0701","INST. ADVENTISTA ""COMANDANTE ANDRESITO""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Privado","Urbano","Común - Primaria de 7 años ","156"
"540020400","0701","INST. ADVENTISTA ""COMANDANTE ANDRESITO""","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Privado","Urbano","Común - Secundaria Completa req. 7 años ","101"
"540020500","0702","CENTRO COM. RURAL EVANG.","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Privado","Urbano","Común - Jardín de infantes ","50"
"540020500","0702","CENTRO COM. RURAL EVANG.","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Privado","Urbano","Común - Primaria de 7 años ","188"
"540020500","0702","CENTRO COM. RURAL EVANG.","GENERAL MANUEL BELGRANO","CDTE. ANDRESITO","Privado","Urbano","Común - Secundaria Completa req. 7 años ","120"
"540020600","0511","ESC. Nº 511: ""DOMINGO MATHEU""","IGUAZU","PUERTO LIBERTAD","Estatal","Rural Disperso","Común - Primaria de 7 años ","33"
"540020601","0511","Aula Sat. Nº 01: ""ESC. Nº 511""","IGUAZU","PUERTO LIBERTAD","Estatal","Rural Disperso","Común - Jardín de infantes ","3"
"540020601","0511","Aula Sat. Nº 01: ""ESC. Nº 511""","IGUAZU","PUERTO LIBERTAD","Estatal","Rural Disperso","Común - Primaria de 7 años ","9"
"540020602","0511","Aula Sat. Nº 02: ""ESC. Nº 511""","IGUAZU","PUERTO LIBERTAD","Estatal","Urbano","Común - Primaria de 7 años ","85"
"540020700","0050","ESC. Nº 50: ""ISLAS MALVINAS""","SAN IGNACIO","CORPUS","Estatal","Rural","Común - Primaria de 7 años ","68"
"540020800","0439","INST. ""SAN ALBERTO MAGNO""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","153"
"540020800","0439","INST. ""SAN ALBERTO MAGNO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","701"
"540020800","0439","INST. ""SAN ALBERTO MAGNO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","401"
"540020900","1833","E.P.E.T. Nº 35 (Ex B.O.P Nº 41)","OBERA","CAMPO RAMON","Estatal","Rural","Común - Secundaria Completa req. 7 años ","213"
"540020901","1833","Aula Sat. Nº 01: ""E.P.E.T. Nº 35"" (C.F.P.)","OBERA","CAMPO RAMON","Estatal","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","59"
"540021000","0610","ESC. Nº 610 (F.J.C.)","25 DE MAYO","COLONIA AURORA","Estatal","Rural","Común - Primaria de 7 años ","30"
"540021100","0306","ESC. Nº 306","OBERA","CAMPO RAMON","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","382"
"540021200","0704","ESC. Nº 704","ELDORADO","ELDORADO","Estatal","Urbano","Común - Primaria de 7 años ","59"
"540021300","0517","ESC. Nº 517: ""ALMAFUERTE""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Jardín de infantes ","4"
"540021300","0517","ESC. Nº 517: ""ALMAFUERTE""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","45"
"540021400","0499","ESC. Nº 499: ""OLEGARIO V. ANDRADE""","CAINGUAS","DOS DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","38"
"540021401","0499","Aula Sat. Nº 01: ""ESC. Nº 499""","CAINGUAS","DOS DE MAYO","Estatal","Rural","Común - Primaria de 7 años ","38"
"540021500","1404","ESC. ADULTOS Nº 04: ""JOSE M. CIVETTA""","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","243"
"540021500","1404","ESC. ADULTOS Nº 04: ""JOSE M. CIVETTA""","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","75"
"540021501","1404","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 04:""JOSE M. CIVETTA""""","CAPITAL","GARUPA","Estatal","Rural","Adultos-Formación Profesional/Capacitación Laboral","14"
"540021501","1404","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 04:""JOSE M. CIVETTA""""","CAPITAL","GARUPA","Estatal","Rural","Adultos - Primaria ","1"
"540021700","1375","ESC. ESPECIAL Nº 03: ""ABIERTA Y DE TODOS""","CAPITAL","POSADAS","Estatal","Urbano","Especial - Jardín de infantes ","6"
"540021700","1375","ESC. ESPECIAL Nº 03: ""ABIERTA Y DE TODOS""","CAPITAL","POSADAS","Estatal","Urbano","Especial - Primaria de 7 años ","23"
"540021800","1504","B.O.P. Nº 04","LEANDRO N. ALEM","CERRO AZUL","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","236"
"540022000","0044","ESC. Nº 44 (INT. BILINGÜE)","SAN IGNACIO","SAN IGNACIO","Estatal","Rural","Común - Primaria de 7 años ","23"
"540022001","0044","Aula Sat. Nº 01: ""ESC. Nº 44""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","31"
"540022002","0044","Aula Sat. Nº 02: ""ESC. Nº 44""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","16"
"540022100","0480","ESC. Nº 480: ""SAN IGNACIO DE LOYOLA""","SAN IGNACIO","SAN IGNACIO","Estatal","Rural","Común - Primaria de 7 años ","63"
"540022400","0197","ESC. Nº 197: ""SOLDADO ARGENTINO""","SAN JAVIER","SAN JAVIER","Estatal","Rural Disperso","Común - Primaria de 7 años ","195"
"540022500","4012","E.P.E.T. Nº 13","SAN JAVIER","SAN JAVIER","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","242"
"540022600","0750","ESC. Nº 750","SAN JAVIER","ITACARUARE","Estatal","Rural","Común - Primaria de 7 años ","15"
"540022700","0543","ESC. Nº 543: ""HERNANDARIAS""","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Primaria de 7 años ","47"
"540022900","0179","ESC. Nº 179: ""MISION JESUITICA STA. MARIA""","SAN JAVIER","ITACARUARE","Estatal","Rural Disperso","Común - Primaria de 7 años ","57"
"540022901","0179","Aula Sat. Nº 01: ""ESC. Nº 179"" (Ex Esc. Nº 712)","LEANDRO N. ALEM","ARROYO DEL MEDIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","17"
"540023100","0626","ESC. Nº 626 ""CARLOS ENRIQUE BALSARI"" (F.J.C.)","SAN JAVIER","SAN JAVIER","Estatal","Rural Disperso","Común - Primaria de 7 años ","28"
"540023200","0620","ESC. Nº 620: ""ANDRES GUACURARI"" (F.J.C.)","SAN JAVIER","SAN JAVIER","Estatal","Rural Disperso","Común - Primaria de 7 años ","144"
"540023201","0620","Aula Sat. Nº 01: ""ESC. Nº 620""","SAN JAVIER","SAN JAVIER","Estatal","Rural","Común - Primaria de 7 años ","7"
"540023300","0563","ESC. Nº 563: ""JACOBO LENUZZA""","SAN JAVIER","SAN JAVIER","Estatal","Rural Disperso","Común - Primaria de 7 años ","28"
"540023600","3404","ESC. DE COMERCIO Nº 19","ELDORADO","ELDORADO","Estatal","Urbano","Adultos - Secundaria Completa","142"
