cueanexo,nombre,oferta,año,matricula
540021100,ESC. Nº 306,Común - Primaria de 7 años ,2024,382
540021200,ESC. Nº 704,Común - Primaria de 7 años ,2024,59
540021300,"ESC. Nº 517: ""ALMAFUERTE""",Común - Jardín de infantes ,2024,4
540021300,"ESC. Nº 517: ""ALMAFUERTE""",Común - Primaria de 7 años ,2024,45
540021400,"ESC. Nº 499: ""OLEGARIO V. ANDRADE""",Común - Primaria de 7 años ,2024,38
540021401,"Aula Sat. Nº 01: ""ESC. Nº 499""",Común - Primaria de 7 años ,2024,38
540021500,"ESC. ADULTOS Nº 04: ""JOSE M. CIVETTA""",Adultos-Formación Profesional/Capacitación Laboral,2024,243
540021500,"ESC. ADULTOS Nº 04: ""JOSE M. CIVETTA""",Adultos - Primaria ,2024,75
540021501,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 04:""JOSE M. CIVETTA""""",Adultos-Formación Profesional/Capacitación Laboral,2024,14
540021501,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 04:""JOSE M. CIVETTA""""",Adultos - Primaria ,2024,1
540021700,"ESC. ESPECIAL Nº 03: ""ABIERTA Y DE TODOS""",Especial - Jardín de infantes ,2024,6
540021700,"ESC. ESPECIAL Nº 03: ""ABIERTA Y DE TODOS""",Especial - Primaria de 7 años ,2024,23
540021800,B.O.P. Nº 04,Común - Secundaria Completa req. 7 años ,2024,236
540022000,ESC. Nº 44 (INT. BILINGÜE),Común - Primaria de 7 años ,2024,23
540022001,"Aula Sat. Nº 01: ""ESC. Nº 44""",Común - Primaria de 7 años ,2024,31
540022002,"Aula Sat. Nº 02: ""ESC. Nº 44""",Común - Primaria de 7 años ,2024,16
540022100,"ESC. Nº 480: ""SAN IGNACIO DE LOYOLA""",Común - Primaria de 7 años ,2024,63
540022400,"ESC. Nº 197: ""SOLDADO ARGENTINO""",Común - Primaria de 7 años ,2024,195
540022500,E.P.E.T. Nº 13,Común - Secundaria Completa req. 7 años ,2024,242
540022600,ESC. Nº 750,Común - Primaria de 7 años ,2024,15
540022700,"ESC. Nº 543: ""HERNANDARIAS""",Común - Primaria de 7 años ,2024,47
540022900,"ESC. Nº 179: ""MISION JESUITICA STA. MARIA""",Común - Primaria de 7 años ,2024,57
540022901,"Aula Sat. Nº 01: ""ESC. Nº 179"" (Ex Esc. Nº 712)",Común - Primaria de 7 años ,2024,17
540023100,"ESC. Nº 626 ""CARLOS ENRIQUE BALSARI"" (F.J.C.)",Común - Primaria de 7 años ,2024,28
540023200,"ESC. Nº 620: ""ANDRES GUACURARI"" (F.J.C.)",Común - Primaria de 7 años ,2024,144
540023201,"Aula Sat. Nº 01: ""ESC. Nº 620""",Común - Primaria de 7 años ,2024,7
540023300,"ESC. Nº 563: ""JACOBO LENUZZA""",Común - Primaria de 7 años ,2024,28
540023600,ESC. DE COMERCIO Nº 19,Adultos - Secundaria Completa,2024,142
540023600,ESC. DE COMERCIO Nº 19,Común - Secundaria Completa req. 7 años ,2024,1048
540023600,ESC. DE COMERCIO Nº 19,Común - SNU ,2024,71
540023700,"ESC. Nº 668: ""JENS PETER HELDGAARD CHRISTIANSEN""",Común - Primaria de 7 años ,2024,360
540023800,"ESC. Nº 692: ""20 DE JUNIO""",Común - Primaria de 7 años ,2024,419
540023900,"INST. ""SAN FRANCISCO DE ASIS""",Común - Jardín de infantes ,2024,127
540023900,"INST. ""SAN FRANCISCO DE ASIS""",Común - Primaria de 7 años ,2024,340
540023900,"INST. ""SAN FRANCISCO DE ASIS""",Común - Secundaria Completa req. 7 años ,2024,389
540024000,"ESC. Nº 381: ""ANDRES GUACURARI Y ARTIGAS""",Común - Primaria de 7 años ,2024,234
540024200,"ESC. Nº 483: ""ARROYO PIRAY GUAZU""",Común - Primaria de 7 años ,2024,48
540024202,"Aula Sat. Nº 01: ""ESC. Nº 483"" (""kokué Poty"")",Común - Jardín de infantes ,2024,2
540024202,"Aula Sat. Nº 01: ""ESC. Nº 483"" (""kokué Poty"")",Común - Primaria de 7 años ,2024,18
540024203,"Aula Sat. Nº 02: ""ESC. Nº 483"" (Arroyo Isla)",Común - Jardín de infantes ,2024,4
540024203,"Aula Sat. Nº 02: ""ESC. Nº 483"" (Arroyo Isla)",Común - Primaria de 7 años ,2024,21
540024300,"ESC. Nº 677: ""MESOPOTAMIA ARGENTINA""",Común - Primaria de 7 años ,2024,127
540024400,ESC. Nº 272,Común - Jardín de infantes ,2024,5
540024400,ESC. Nº 272,Común - Primaria de 7 años ,2024,16
540024500,"ESC. Nº 326: ""PREFECTURA NAVAL ARGENTINA""",Común - Primaria de 7 años ,2024,325
540024600,B.O.P. Nº 46,Común - Secundaria Completa req. 7 años ,2024,292
540024700,C.E.N.S. Nº 13,Adultos - Secundaria Completa,2024,103
540024800,ESC. ESPECIAL Nº 14,Especial - Educacion integral para adolescentes y jovenes,2024,19
540024800,ESC. ESPECIAL Nº 14,Especial - Jardín de infantes ,2024,6
540024800,ESC. ESPECIAL Nº 14,Especial - Primaria de 7 años ,2024,54
540024900,"ESC. Nº 127: ""NIÑO ARGENTINO""",Común - Primaria de 7 años ,2024,56
540025000,"ESC. Nº 72: ""ETELVINA GARCIA DE ALEGRE""",Común - Primaria de 7 años ,2024,32
540025200,"ESC. Nº 331: ""RUBEN JUAN RODRIGUEZ""",Común - Jardín de infantes ,2024,12
540025200,"ESC. Nº 331: ""RUBEN JUAN RODRIGUEZ""",Común - Primaria de 7 años ,2024,66
540025300,"ESC. Nº 323: ""OSVALDO M. BENEGAS""",Común - Jardín de infantes ,2024,1
540025300,"ESC. Nº 323: ""OSVALDO M. BENEGAS""",Común - Primaria de 7 años ,2024,14
540025301,"Aula Sat. Nº 01: ""ESC. Nº 323""",Común - Jardín de infantes ,2024,1
540025301,"Aula Sat. Nº 01: ""ESC. Nº 323""",Común - Primaria de 7 años ,2024,16
540025400,"ESC. Nº 193: ""ANDRESITO GUACURARI""",Común - Jardín de infantes ,2024,28
540025400,"ESC. Nº 193: ""ANDRESITO GUACURARI""",Común - Primaria de 7 años ,2024,123
540025500,"ESC. Nº 571: ""EVALDO RUFF""",Común - Primaria de 7 años ,2024,56
540025600,"ESC. Nº 369: ""PIONEROS DE MNES.""",Común - Primaria de 7 años ,2024,100
540025700,ESC. Nº 216,Común - Primaria de 7 años ,2024,109
540025701,"Aula Sat. Nº 01: ""ESC. Nº 216""",Común - Primaria de 7 años ,2024,7
540025800,ESC. Nº 137,Común - Primaria de 7 años ,2024,68
540025801,"Aula Sat. Nº 01: ""ESC. Nº 137"" (Ex Aula Sat. Nº 01: ""ESC. Nº 369"")",Común - Primaria de 7 años ,2024,10
540025900,"INST. ADVENTISTA ""EL ALCÁZAR""",Común - Jardín de infantes ,2024,24
540025900,"INST. ADVENTISTA ""EL ALCÁZAR""",Común - Primaria de 7 años ,2024,87
540026100,ESC. Nº 274,Común - Primaria de 7 años ,2024,307
540026200,"ESC. Nº 747: ""ANDRES URRUTIA""",Común - Primaria de 7 años ,2024,38
540026300,"ESC. Nº 649: ""MANUEL BELGRANO""",Común - Primaria de 7 años ,2024,54
540026400,"ESC. Nº 486: ""JARDIN ORIENTAL""",Común - Primaria de 7 años ,2024,48
540026500,"ESC. Nº 441: ""ANGELICA SCHNARBACH""",Común - Jardín de infantes ,2024,1
540026500,"ESC. Nº 441: ""ANGELICA SCHNARBACH""",Común - Primaria de 7 años ,2024,9
540026600,"ESC. Nº 458: ""JAPON""",Común - Jardín de infantes ,2024,3
540026600,"ESC. Nº 458: ""JAPON""",Común - Primaria de 7 años ,2024,26
540026800,"ESC. Nº 539: ""MARCOS SASTRE""",Común - Jardín de infantes ,2024,22
540026800,"ESC. Nº 539: ""MARCOS SASTRE""",Común - Primaria de 7 años ,2024,29
540026900,B.O.P. Nº 27,Adultos - Secundaria Completa,2024,69
540026900,B.O.P. Nº 27,Común - Secundaria Completa req. 7 años ,2024,334
540027000,B.O.P. Nº 34,Común - Secundaria Completa req. 7 años ,2024,110
540027100,ESC. Nº 762,Común - Primaria de 7 años ,2024,108
540027200,ESC. ESPECIAL Nº 16,Especial - Jardín de infantes ,2024,12
540027200,ESC. ESPECIAL Nº 16,Especial - Jardín maternal ,2024,11
540027200,ESC. ESPECIAL Nº 16,Especial - Primaria de 7 años ,2024,70
540027400,"INST. ""MI CALESITA""",Común - Jardín de infantes ,2024,97
540027500,"ESC. Nº 395: ""JUAN MANUEL IRRAZABAL""",Común - Primaria de 7 años ,2024,190
540027600,ESC. ESPECIAL Nº 02,Especial - Educacion integral para adolescentes y jovenes,2024,20
540027600,ESC. ESPECIAL Nº 02,Especial - Jardín maternal ,2024,14
540027600,ESC. ESPECIAL Nº 02,Especial - Primaria de 7 años ,2024,75
540027602,"Aula Sat. Nº 02: ""ESC. ESPECIAL Nº 02""",Especial - Primaria de 7 años ,2024,19
540027700,"ESC. Nº 781: ""PAULO FREIRE""",Común - Primaria de 7 años ,2024,395
540027800,E.P.E.T. Nº 38 (EX B.O.P. Nº 50),Común - Secundaria Completa req. 7 años ,2024,154
540027900,INST. SUP. ADVENTISTA DE MISIONES,Adultos-Formación Profesional/Capacitación Laboral,2024,5
540027900,INST. SUP. ADVENTISTA DE MISIONES,Común - Jardín de infantes ,2024,38
540027900,INST. SUP. ADVENTISTA DE MISIONES,Común - Primaria de 7 años ,2024,188
540027900,INST. SUP. ADVENTISTA DE MISIONES,Común - Secundaria Completa req. 7 años ,2024,244
540027900,INST. SUP. ADVENTISTA DE MISIONES,Común - SNU ,2024,333
540028000,ESC. Nº 629 (F.J.C),Común - Primaria de 7 años ,2024,22
540028100,"ESC.  Nº 552: ""JUAN KOCH""",Común - Primaria de 7 años ,2024,264
540028200,ESC. Nº 66,Común - Primaria de 7 años ,2024,39
540028300,ESC. ADULTOS Nº 23,Adultos-Formación Profesional/Capacitación Laboral,2024,72
540028300,ESC. ADULTOS Nº 23,Adultos - Primaria ,2024,23
540028400,"ESC. Nº 62: ""TTE.CNEL. DE MARINA LUIS PIEDRABUENA""",Común - Primaria de 7 años ,2024,682
540028500,"ESC. Nº 37: ""HERMAN WOLENBERG""",Común - Primaria de 7 años ,2024,189
540028800,"ESC. Nº 195: ""ALEJANDRO DOWBUSZ""",Común - Primaria de 7 años ,2024,68
540028802,"Aula Sat. Nº 02: ""ESC. Nº 195""",Común - Primaria de 7 años ,2024,9
540028900,"ESC. Nº 194: ""REPUBLICA FEDERAL DE ALEMANIA""",Común - Primaria de 7 años ,2024,37
540029000,"ESC. Nº 624: ""LISARDO MORALES"" (J.C.)",Común - Primaria de 7 años ,2024,90
540029100,ESC. Nº 183,Común - Primaria de 7 años ,2024,174
540029200,ESC. Nº 176,Común - Primaria de 7 años ,2024,51
540029300,"ESC. Nº 79: ""EMILIO ABELLEYRA""",Común - Primaria de 7 años ,2024,130
540029400,"ESC. N° 257 ""JUAN JOSE PASO""",Común - Primaria de 7 años ,2024,47
540029500,"ESC. Nº 255: ""FERNANDO ALEGRE""",Común - Primaria de 7 años ,2024,30
540029600,"ESC. Nº 772: ""MAESTRO RICARDO ABEL PERALTA""",Común - Primaria de 7 años ,2024,49
540029800,"ESC. Nº 337: ""ARROYO BONITO""",Común - Primaria de 7 años ,2024,32
540029900,ESC. Nº 178,Común - Primaria de 7 años ,2024,37
540030000,ESC. Nº 148,Común - Primaria de 7 años ,2024,29
540030100,ESC. Nº 118,Común - Jardín de infantes ,2024,4
540030100,ESC. Nº 118,Común - Primaria de 7 años ,2024,11
540030200,"ESC. Nº 537: ""CORONEL PASCUAL PRINGLES""",Común - Jardín de infantes ,2024,7
540030200,"ESC. Nº 537: ""CORONEL PASCUAL PRINGLES""",Común - Primaria de 7 años ,2024,36
540030300,"ESC. Nº 733: ""JUAN MANUEL IRRAZABAL""",Común - Jardín de infantes ,2024,5
540030300,"ESC. Nº 733: ""JUAN MANUEL IRRAZABAL""",Común - Primaria de 7 años ,2024,44
540030301,"Aula Sat. Nº 01: ""ESC. Nº 733""",Común - Jardín de infantes ,2024,4
540030301,"Aula Sat. Nº 01: ""ESC. Nº 733""",Común - Primaria de 7 años ,2024,22
540030400,ESC. Nº 646,Común - Jardín de infantes ,2024,9
540030400,ESC. Nº 646,Común - Primaria de 7 años ,2024,47
540030401,"Aula Sat. Nº 01: ""ESC. Nº 646""",Común - Primaria de 7 años ,2024,7
540030500,ESC. Nº 190,Común - Jardín de infantes ,2024,7
540030500,ESC. Nº 190,Común - Primaria de 7 años ,2024,52
540030600,"ESC. Nº 534: ""GRAL. TOMAS GUIDO""",Común - Jardín de infantes ,2024,24
540030600,"ESC. Nº 534: ""GRAL. TOMAS GUIDO""",Común - Primaria de 7 años ,2024,83
540030700,"ESC. Nº 597: ""JOSE MURATURE""",Común - Jardín de infantes ,2024,2
540030700,"ESC. Nº 597: ""JOSE MURATURE""",Común - Primaria de 7 años ,2024,30
540030800,ESC. Nº 49,Común - Jardín de infantes ,2024,15
540030800,ESC. Nº 49,Común - Primaria de 7 años ,2024,64
540030900,ESC. Nº 23,Común - Jardín de infantes ,2024,4
540030900,ESC. Nº 23,Común - Primaria de 7 años ,2024,34
540030901,"Aula Sat. Nº 01: ""ESC. Nº 23""",Común - Primaria de 7 años ,2024,21
540031000,"ESC. Nº 513: ""SIMON BOLIVAR""",Común - Jardín de infantes ,2024,6
540031000,"ESC. Nº 513: ""SIMON BOLIVAR""",Común - Primaria de 7 años ,2024,25
540031100,"INST. ""CARLOS CULMEY""",Adultos-Formación Profesional/Capacitación Laboral,2024,49
540031100,"INST. ""CARLOS CULMEY""",Común - Jardín de infantes ,2024,142
540031100,"INST. ""CARLOS CULMEY""",Común - Primaria de 7 años ,2024,388
540031100,"INST. ""CARLOS CULMEY""",Común - Secundaria Completa req. 7 años ,2024,233
540031200,"INST. SUP. ""PROF. EN CS. AGRARIAS Y PROT. AMBIENTAL""",Adultos-Formación Profesional/Capacitación Laboral,2024,46
540031200,"INST. SUP. ""PROF. EN CS. AGRARIAS Y PROT. AMBIENTAL""",Común - SNU ,2024,112
540031300,"ESC. Nº 766: ""IRMA PRESTES"" (INT. BILINGÜE)",Común - Primaria de 7 años ,2024,67
540031500,ESC. Nº 343,Común - Primaria de 7 años ,2024,10
540031501,"Aula Sat. Nº 01: ""ESC. Nº 343""",Común - Primaria de 7 años ,2024,7
540031600,ESC. Nº 231,Común - Primaria de 7 años ,2024,58
540031700,"ESC. Nº 264: ""HEROES DEL CRUCERO GRAL BELGRANO""",Común - Primaria de 7 años ,2024,104
540031800,"ESC. Nº 189: ""PESTALOZZI""",Común - Jardín de infantes ,2024,5
540031800,"ESC. Nº 189: ""PESTALOZZI""",Común - Primaria de 7 años ,2024,50
540031900,ESC. Nº 228,Común - Primaria de 7 años ,2024,177
540032000,"ESC. Nº 632: ""MARTÍN JACOBO THOMPSON""",Común - Primaria de 7 años ,2024,30
540032100,ESC. Nº 25,Común - Primaria de 7 años ,2024,39
540032101,"Aula Sat. Nº 01: ""ESC. Nº 25""",Común - Primaria de 7 años ,2024,40
540032102,"Aula Sat. Nº 02: ""ESC. Nº 25"" (Ex Aula Sat. Nº 02: ""ESC. Nº 924"")",Común - Primaria de 7 años ,2024,57
540032103,"Aula Sat. Nº 03: ""ESC. Nº 25"" (Ex Aula Sat. Nº 03: ""ESC. Nº 924"")",Común - Primaria de 7 años ,2024,9
540032200,"ESC. Nº 720: ""HEROES DE MALVINAS""",Común - Primaria de 7 años ,2024,36
540032201,"Aula Sat. Nº 01: ""ESC. Nº 720""(Ex Esc. Nº 397)",Común - Primaria de 7 años ,2024,39
540032300,"ESC. Nº 555 ""COLONIA FLORIDA""",Común - Primaria de 7 años ,2024,32
540032400,"ESC. Nº 536: ""ANDRES GUACURARI""",Común - Primaria de 7 años ,2024,60
540032403,"Aula Sat. Nº 03: ""ESC. Nº 536""",Común - Primaria de 7 años ,2024,25
540032600,"ESC. Nº 770 ""San Ramón""",Común - Primaria de 7 años ,2024,131
540032700,"ESC. Nº 319: ""VILLA SALTO ENCANTADO""",Común - Primaria de 7 años ,2024,431
540032800,"INST. ADVENTISTA ""ARISTÓBULO DEL VALLE""",Común - Jardín de infantes ,2024,29
540032800,"INST. ADVENTISTA ""ARISTÓBULO DEL VALLE""",Común - Primaria de 7 años ,2024,126
540032900,ESC. DE COMERCIO Nº 13,Adultos - Secundaria Completa,2024,77
540032900,ESC. DE COMERCIO Nº 13,Común - Secundaria Completa req. 7 años ,2024,282
540033000,"ESC. Nº 529: ""JOSE HERNANDEZ""",Común - Primaria de 7 años ,2024,240
540033001,"Aula Sat. Nº 01: ""ESC. Nº 529",Común - Primaria de 7 años ,2024,8
540033100,"ESC. NORMAL SUP. Nº 06: ""LIBERTADOR GRAL. JOSE DE SAN MARTIN""",Común - Jardín de infantes ,2024,73
540033100,"ESC. NORMAL SUP. Nº 06: ""LIBERTADOR GRAL. JOSE DE SAN MARTIN""",Común - Primaria de 7 años ,2024,271
540033100,"ESC. NORMAL SUP. Nº 06: ""LIBERTADOR GRAL. JOSE DE SAN MARTIN""",Común - Secundaria Completa req. 7 años ,2024,539
540033100,"ESC. NORMAL SUP. Nº 06: ""LIBERTADOR GRAL. JOSE DE SAN MARTIN""",Común - SNU ,2024,276
540033200,"ESC. Nº 370: ""DRA. ALICIA MOREAU DE JUSTO""",Común - Jardín de infantes ,2024,8
540033200,"ESC. Nº 370: ""DRA. ALICIA MOREAU DE JUSTO""",Común - Primaria de 7 años ,2024,41
540033300,"ESC. Nº 421: ""PROVINCIA DE LA PAMPA""",Común - Jardín de infantes ,2024,8
540033300,"ESC. Nº 421: ""PROVINCIA DE LA PAMPA""",Común - Primaria de 7 años ,2024,15
540033400,"ESC. Nº 406: ""PAULA ALBARRACIN DE SARMIENTO""",Común - Primaria de 7 años ,2024,402
540033500,ESC. Nº 327,Común - Primaria de 7 años ,2024,17
540033600,"ESC. Nº 299: ""CONSTANCIO C. VIGIL""",Común - Primaria de 7 años ,2024,191
540033700,"ESC. Nº 349: ""FRANCISCO RAMIREZ""",Común - Jardín de infantes ,2024,3
540033700,"ESC. Nº 349: ""FRANCISCO RAMIREZ""",Común - Primaria de 7 años ,2024,40
540033702,"Aula Sat. Nº 02: ""ESC. Nº 349""",Común - Jardín de infantes ,2024,1
540033702,"Aula Sat. Nº 02: ""ESC. Nº 349""",Común - Primaria de 7 años ,2024,8
540033800,ESC. Nº 767,Común - Primaria de 7 años ,2024,30
540033900,"ESC. Nº 40: ""CMTE. FCO. DEL PILAR AGUILAR""",Común - Jardín de infantes ,2024,11
540033900,"ESC. Nº 40: ""CMTE. FCO. DEL PILAR AGUILAR""",Común - Primaria de 7 años ,2024,45
540034100,ESC. Nº 290,Común - Primaria de 7 años ,2024,22
540034300,ESC. Nº 507,Común - Primaria de 7 años ,2024,16
540034400,"ESC. Nº 696: ""JORGE ALBERTO BEVIGLIA""",Común - Primaria de 7 años ,2024,31
540034402,"Aula Sat. Nº 02: ""ESC. Nº 696""",Común - Primaria de 7 años ,2024,17
540034403,"Aula Sat. Nº 03: ""ESC. Nº 696""	",Común - Primaria de 7 años ,2024,14
540034500,"ESC. Nº 736: ""MALVINAS ARGENTINAS""",Común - Primaria de 7 años ,2024,277
540034501,"Aula Sat. Nº 01: ""ESC. Nº 736""",Común - Primaria de 7 años ,2024,4
540034600,ESC. Nº 600,Común - Primaria de 7 años ,2024,38
540034700,"ESC. Nº 210: ""PTE. PEDRO E. ARAMBURU""",Común - Primaria de 7 años ,2024,142
540034800,ESC. Nº 357,Común - Primaria de 7 años ,2024,101
540034801,"Aula Sat. Nº 01: ""ESC. Nº 357""",Común - Primaria de 7 años ,2024,30
540034900,"ESC. Nº 205: ""Lucas Braulio Areco""",Común - Primaria de 7 años ,2024,300
540035000,ESC. Nº 208,Común - Primaria de 7 años ,2024,37
540035100,ESC. Nº 289,Común - Primaria de 7 años ,2024,300
540035200,"ESC. Nº 461: ""DOCTOR HECTOR BARREYRO""",Común - Primaria de 7 años ,2024,101
540035400,ESC. Nº 687,Común - Primaria de 7 años ,2024,331
540035500,"INST. ADVENTISTA ""CAMPO GRANDE""",Común - Jardín de infantes ,2024,46
540035500,"INST. ADVENTISTA ""CAMPO GRANDE""",Común - Primaria de 7 años ,2024,180
540035600,ESC. Nº 329,Común - Jardín de infantes ,2024,5
540035600,ESC. Nº 329,Común - Primaria de 7 años ,2024,21
540035601,"Aula Sat. Nº 01: ""ESC. Nº 329"" (Ex ""ESC. Nº 392: ""COSME ARGERICH"")",Común - Jardín de infantes ,2024,5
540035601,"Aula Sat. Nº 01: ""ESC. Nº 329"" (Ex ""ESC. Nº 392: ""COSME ARGERICH"")",Común - Primaria de 7 años ,2024,21
540035700,"ESC. Nº 404: ""PROVINCIA DE ENTRE RIOS""",Adultos-Formación Profesional/Capacitación Laboral,2024,18
540035700,"ESC. Nº 404: ""PROVINCIA DE ENTRE RIOS""",Común - Primaria de 7 años ,2024,108
540035800,ESC. Nº 332,Común - Jardín de infantes ,2024,11
540035800,ESC. Nº 332,Común - Primaria de 7 años ,2024,35
540036100,"ESC. Nº 494: ""SOL NACIENTE""",Común - Primaria de 7 años ,2024,51
540036300,ESC. Nº 575,Común - Jardín de infantes ,2024,9
540036300,ESC. Nº 575,Común - Primaria de 7 años ,2024,39
540036400,"INST. SUP. ""NUESTRA SEÑORA DE LOURDES""",Adultos-Formación Profesional/Capacitación Laboral,2024,67
540036400,"INST. SUP. ""NUESTRA SEÑORA DE LOURDES""",Común - Jardín de infantes ,2024,50
540036400,"INST. SUP. ""NUESTRA SEÑORA DE LOURDES""",Común - Primaria de 7 años ,2024,179
540036400,"INST. SUP. ""NUESTRA SEÑORA DE LOURDES""",Común - Secundaria Completa req. 7 años ,2024,217
540036400,"INST. SUP. ""NUESTRA SEÑORA DE LOURDES""",Común - SNU ,2024,34
540036500,"ESC. Nº 330: ""PIONEROS DE MISIONES.""",Común - Primaria de 7 años ,2024,61
540036600,"ESC. Nº 509: ""PEDRO DE MENDOZA""",Común - Primaria de 7 años ,2024,22
540036601,"Aula Sat. Nº 01: ""ESC. Nº 509"" (Ex ""ESC. Nº 282"")",Común - Primaria de 7 años ,2024,14
540036700,"ESC. Nº 36: ""JOAQUIN V.GONZALEZ""",Común - Primaria de 7 años ,2024,107
540036800,"ESC. Nº 489: ""TAMBOR DE TACUARI""",Común - Primaria de 7 años ,2024,555
540036900,ESC. Nº 630: (F.J.C),Común - Primaria de 7 años ,2024,225
540037000,"B.O.P. Nº 03: ""Guillermo Furlong""",Adultos - Secundaria Completa,2024,55
540037000,"B.O.P. Nº 03: ""Guillermo Furlong""",Común - Secundaria Completa req. 7 años ,2024,488
540037001,"Aula Sat. Nº 01: ""B.O.P. Nº 03""",Común - Secundaria Completa req. 7 años ,2024,31
540037100,"E.F.A. ""SAN CONRADO""",Adultos-Formación Profesional/Capacitación Laboral,2024,44
540037100,"E.F.A. ""SAN CONRADO""",Común - Secundaria Completa req. 7 años ,2024,122
540037200,"ESC. Nº 314: ""JUSTINO SOLARI""",Común - Primaria de 7 años ,2024,24
540037400,"ESC. Nº 520: ""9 DE JULIO""",Común - Primaria de 7 años ,2024,98
540037500,ESC. Nº 790,Común - Primaria de 7 años ,2024,109
540037800,ESC. Nº 726,Común - Primaria de 7 años ,2024,110
540037900,"INST. ""SAN MIGUEL""",Común - Jardín de infantes ,2024,27
540037900,"INST. ""SAN MIGUEL""",Común - Primaria de 7 años ,2024,166
540038000,"ESC. Nº 267: ""STA MARIA DEL IGUAZU""",Común - Primaria de 7 años ,2024,301
540038200,"ESC. Nº 542: ""GRAL.MARTIN GUEMES""",Común - Jardín de infantes ,2024,1
540038200,"ESC. Nº 542: ""GRAL.MARTIN GUEMES""",Común - Primaria de 7 años ,2024,21
540038300,"ESC. Nº 39: ""HECTOR JUVENAL MACHADO""",Común - Primaria de 7 años ,2024,95
