"cueanexo","nombre","sector","ambito","modalidad","oferta_agregada","sexo","grado","total"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","14"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","20"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","8"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","19"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","19"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","13"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","16"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","20"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","10"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","14"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","17"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","10"
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","9"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","1er Año/Grado","19"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","1er Año/Grado","25"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","28"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","22"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","2do Año/Grado","24"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","2do Año/Grado","19"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","33"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","25"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","3er Año/Grado","26"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","3er Año/Grado","26"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","17"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","14"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","4to Año/Grado","15"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","4to Año/Grado","25"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","23"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","22"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","5to Año/Grado","20"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","5to Año/Grado","21"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","25"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","18"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","6to Año/Grado","14"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","6to Año/Grado","23"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Femenino","7mo Año/Grado","15"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Primario","Masculino","7mo Año/Grado","23"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Jardín de Infantes","Femenino","No Corresponde","36"
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Urbano","Común","Jardín de Infantes","Masculino","No Corresponde","41"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","32"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","35"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","35"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","37"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","48"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","38"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","39"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","31"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","24"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","28"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","21"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","24"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","28"
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","27"
"540001500","ESC. ADULTOS Nº 14","Estatal","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Femenino","No Corresponde","19"
"540001500","ESC. ADULTOS Nº 14","Estatal","Urbano","Adultos","Formación Profesional/Capacitación Laboral","Masculino","No Corresponde","8"
"540001500","ESC. ADULTOS Nº 14","Estatal","Urbano","Adultos","Primario","Femenino","No Corresponde","42"
"540001500","ESC. ADULTOS Nº 14","Estatal","Urbano","Adultos","Primario","Masculino","No Corresponde","29"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","24"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","18"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","31"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","30"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","41"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","38"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","34"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","24"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","27"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","27"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","36"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","28"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","15"
"540001600","ESC. Nº 756","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","17"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","12"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","10"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","18"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","10"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","10"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","13"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","14"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","8"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","12"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","11"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","8"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","14"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","13"
"540001700","ESC. Nº 711","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","10"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","1er Año/Grado","3"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","1er Año/Grado","0"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","2do Año/Grado","1"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","2do Año/Grado","5"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","3er Año/Grado","1"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","3er Año/Grado","2"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","4to Año/Grado","3"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","4to Año/Grado","3"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","5to Año/Grado","1"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","5to Año/Grado","3"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","6to Año/Grado","3"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","6to Año/Grado","1"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Femenino","7mo Año/Grado","2"
"540001800","ESC. Nº 223","Estatal","Rural Disperso","Común","Primario","Masculino","7mo Año/Grado","2"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","27"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","28"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","34"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","30"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","22"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","38"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","36"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","38"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","32"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","34"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","24"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","27"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","43"
"540001900","ESC. Nº 41","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","29"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","45"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","39"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","33"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","33"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","31"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","37"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","38"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","34"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","40"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","23"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","35"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","32"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","22"
"540002000","ESC. Nº 236","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","36"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","14"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","14"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","9"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","15"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","16"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","19"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","7"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","11"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","8"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","12"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","10"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","11"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","4"
"540002100","ESC. Nº 71: ""MARIA AUXILIADORA""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","14"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","12"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","12"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","13"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","14"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","15"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","10"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","3"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","13"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","8"
"540002300","ESC. DE COMERCIO Nº 14","Estatal","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","8"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","12"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","16"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","25"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","15"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","19"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","21"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","15"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","8"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","11"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","15"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","13"
"540002400","ESC. Nº 638: ""VIALIDAD PROVINCIAL"" (F.J.C.)","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","11"
